REGISTRY_ID,FAC_NAME,FAC_STATE,FAC_EPA_REGION,FAC_MAJOR_FLAG,FAC_NAICS_CODES,TARGET_VIOLATION_12M
110001242058.0,"LITE MANUFACTURING, INC.",KS,7.0,,326191 325991,0
110072082071.0,HAI NGUYEN - CHIBAO BROILERS,AR,6.0,,112320 311615,0
110054894539.0,BEGLEY LUMBER CO INC,KY,4.0,,321113,0
110015678998.0,ABLE ELECTRONICS CORP,CA,9.0,,334412 334418,0
110041042467.0,SATTERFIELD CONSTRUCTION:# 3,SC,4.0,,324121,0
110007281226.0,VULCAN MATERIALS-CRYSTAL LAKE,IL,5.0,,339999,0
110001201146.0,HUGHES AIRCRAFT CO.,CA,9.0,,334220,0
110002985468.0,IMPERIAL CABINETS INC,CO,8.0,,337110,0
110040511470.0,"WEARWELL, INC.",TN,4.0,,326299 326192 326199,0
110007106522.0,ROOD PHOSPHATE,MO,7.0,,325314,0
110011830992.0,CHEMSTATION OF THE OZARKS,AR,6.0,,325611,0
110001466770.0,METRO MATERIALS INC,MO,7.0,,327320,0
110000595712.0,WESTMIN CORP,IL,5.0,,311119 325320,0
110000326282.0,FRITO LAY,NY,2.0,,311919 31199,0
110000479321.0,FONTANA WOOD TREATING INC,CA,9.0,,321114 33792,0
110010454132.0,LOUISVILLE FIRE BRICK WKS,KY,4.0,,327120,0
110000427930.0,TRAIL-EZE INC.,SD,8.0,,336212,0
110070515373.0,"POLYVENTIVE, LLC",GA,4.0,,325998,0
110000494448.0,SAPUTO CHEESE USA INC,WI,5.0,,311514 311513 31151,0
110001437981.0,MATHIAS CONCRETE - SOUTH FORK,CO,8.0,,327320,0
110071434145.0,HENRY FRESNO,CA,9.0,,324122,0
110000745622.0,"FORTH TECHNOLOGIES, INC.",KY,4.0,,325130 32519 32513 325132 325131 325199,0
110000859483.0,GOODWIN CO,GA,4.0,,325611,0
110056019767.0,"BALTIMORE CITY COMPOSTING/VEOLIA WATER NORTH AMERICA-CENTRAL, LLC",MD,3.0,,325311 115112 221320,0
110058329900.0,"TRAYLOR SHEA PRECAST, AJV",CA,9.0,,333120,0
110070813970.0,"APAC-CENTRAL, INC., MUSKOGEE ASPHALT",OK,6.0,,324121,0
110003000172.0,GENESIS INNOVATIONS INC,CO,8.0,,337212 337110,0
110000763157.0,"THEIS PRECISION STEEL USA, INC.",CT,1.0,,331221 493110 332811,0
110000346439.0,"SOUTHERN RESIN, INC.",NC,4.0,,325211 325998,0
110013285499.0,GEORGIA-PACIFIC MCQUEENEY GYPSUM FACILITY,TX,6.0,,327420,0
110070049952.0,"SOUTHPORT YACHTS, LLC",ME,1.0,,336611 336612,0
110001429909.0,BOYER COFFEE CO,CO,8.0,,311920,0
110001815180.0,PETER BAKER & SON CO,IL,5.0,,324121,0
110000471123.0,KARCHER NORTH AMERICA,AZ,9.0,,325611 32561 325612 333319,0
110000529330.0,KAGOME INC,CA,9.0,,311421 31199,0
110070813583.0,L&E ENGINEERING,IN,5.0,,336412,0
110012516232.0,WHITTEMORE PERLITE,MA,1.0,,327992,0
110000442995.0,HALLMARK CARDS MCGEE ST,MO,7.0,,323110 511191 323111 513191 323122 32312 323120,0
110021331076.0,ECO SHELL PELLET PROCESS,CA,9.0,,111335 42259 339999,0
110002369142.0,HOLCIM-WCR INC - COMMERCE CITY READYMIX,CO,8.0,,327320,0
110071640353.0,SEALMASTER,KY,4.0,,325520,0
110037189592.0,GREAT PLAINS MANUFACTURING INC ELLSWORTH,KS,7.0,,333111,0
110071956331.0,NUCOR INSULATED PANEL GROUP UTAH,UT,8.0,,332311,0
110071655024.0,INTERFOR U.S. INC. - THOMASTON,GA,4.0,,321113 236210,0
110000325960.0,GERMANIUM CORP OF AMERICA,NY,2.0,,332999 325998,0
110000412526.0,KENT NUTRITION GROUP INC,IA,7.0,,311119,0
110007278347.0,EARTH WASTE SYSTEMS OF MAINE INC,ME,1.0,,332312,0
110070479736.0,CERADYNE INC,CA,9.0,,327992 327110,0
110025331567.0,SHAW INDUSTRIES PLANT SI,GA,4.0,,314110 313210,0
110018135187.0,MILLERS DREAM MARINE,IL,5.0,,339999,0
110001914894.0,CHARLATTE AMERICA,VA,3.0,,333924,0
110002023783.0,CONSTRUCTION FASTENERS INC,IL,5.0,,339999,0
110070717175.0,GOODCAT LLC,FL,4.0,,325998,0
110070531655.0,"AMERICAN TEXTILE & SUPPLY, INC.",CA,,,314999,0
110010359209.0,SIMPSONS CUSTOM TRAILERS / SIMPSONS CUSTOM TRAILERS,OK,6.0,,336214,0
110038811523.0,"MARIAH BOATS, INC.",IL,5.0,,336612,0
110072124145.0,2101 MS PROPERTY HOLDINGS LLC,CA,9.0,,333921,0
110067426583.0,"FRITZTILE, A DIVISION OF STONCOR GROUP, INC.",TX,6.0,,326199,0
110001487454.0,ROXBORO - NC RMC,NC,4.0,,327320,0
110000329528.0,PRUETT SCHAFFER CHEM CO/PGH,PA,3.0,,325510 325211,0
110001600777.0,MASTER CARVERS LTD,NY,2.0,,321918,0
110070684214.0,CIRCLE K 6825 AKA SHELL,IL,5.0,,339999,0
110070292966.0,"F&M PLASTICS, INC.",WI,5.0,,326199,0
110015633135.0,WELLS CARGO/CARBONDALE PLT,PA,3.0,,336214 423860,0
110024952498.0,TYSON FOODS-NASHVILLE FEEDMILL,AR,6.0,,311119 311615,0
110038613186.0,U S DIE CASTING & DIE CO,AL,4.0,,331314,0
110000393690.0,PEPSI-COLA GENERAL BOTTLERS OF CINCINNATI INC,OH,5.0,,312111,0
110005742027.0,DOUGLAS & DOUGLAS MFG,IA,7.0,,333319,0
110000402902.0,"CARPENTER INDUSTRIES, INCORPORATED",IN,5.0,,336211,0
110000897959.0,INTERPLASTIC CORPORATION,WA,10.0,,325991 424610,0
110002096179.0,FIELCO INDUSTRIES,PA,3.0,,325520,0
110071116416.0,MCARRON MANUFACTURING,CA,,,336214,0
110071241040.0,PETDINE LLC,IL,5.0,,311111,0
110070882083.0,INACTIVE -- DES LACS SAND AND GRAVEL INC. - PLANT 32-00569,ND,8.0,,212321 324121,0
110001886754.0,BERRYVILLE GRAPHICS INC,VA,3.0,,323117,0
110002927584.0,KAS ENGINEERING OXNARD,CA,,,326199,0
110013353511.0,SAIC RETECH,CA,9.0,,333999,0
110000394387.0,DELTECH POLYMERS,OH,5.0,,325211,0
110000894694.0,"WEBCRAFTERS, INC.",WI,5.0,,32311 323117,0
110033219078.0,"DIDION ETHANOL, LLC",WI,5.0,,325193 311211,0
110071420800.0,"AFFYMETRIX, INC.",CA,,,325180,0
110001224309.0,BEAVER FALLS TUBULAR PRODLLC/BEAVER FALLS PLT,PA,3.0,,331210,0
110011125433.0,"FLEET ENGINEERS, INC.",MI,5.0,,332116 61111 336212 336211,0
110037888774.0,MIDWEST CONCRETE-JUNCTION CITY READY MIX (SWPP),KS,7.0,,327320,0
110008322608.0,HONEYWELL INTERNATIONAL - SARASOTA,FL,4.0,,334418 339112 334514 334519,0
110065827948.0,CITY NATIONAL 2CAL,CA,9.0,,311824 711310,0
110003485808.0,CITY AUTO PARTS OF SPENCER INC,MA,1.0,,333512,0
110070212065.0,PAN TECHNOLOGY,NJ,2.0,,325510,0
110007764366.0,APECO CORP,PA,3.0,,336999,0
110002236465.0,SOUTH CAROLINA INDUSTRIAL HOLDINGS METRO,SC,4.0,,336390 332993 336399 336340 332992,0
110001286082.0,BRENNER CASKET CO,IL,5.0,,339995,0
110043232034.0,HARGER INC,NC,4.0,,335931,0
110070559741.0,HAWKEYE READY MIX,IA,7.0,,327320,0
,FIVE FLAVORS HERBS INC,CA,9.0,,325411,1
110005370865.0,KING AUTO INDUSTRIAL SUPPLY,WA,10.0,,336399,0
110068877077.0,GAMET MANUFACTURING INC - BROOKLYN PARK,MN,5.0,,339999,0
110000310752.0,CAPSTAN ATLANTIC,MA,1.0,,332117 999999 331221,0
110003308055.0,SUPER LUBE INC,LA,6.0,,324191,0
110002099960.0,CRAIN INDUSTRIES INC FAB DIV,NC,4.0,,326140 326299,0
110001841687.0,CLAWSON CONCRETE CO,MI,5.0,,327320,0
110038949449.0,COLUMBIA READY-MIX INC.,KS,7.0,,327320,0
110055582604.0,MAGIC NOVELTY CO,NY,2.0,,999999 339910 339914 339911 33991,0
110070900918.0,OTSUKA AMERICA PHARMACEUTICAL  INC,CA,9.0,,339112 541720,0
110009421777.0,HORNES POND REAL ESTATE GROUP LLC,NH,1.0,,332812,0
110003251365.0,SPORTPAINT PLANT 2,KY,4.0,,336991 332812 562910 336211 56199,0
110022478987.0,JOHNSON CONTROLS BATTERY GROUP SAN ANTONIO,TX,6.0,,335911 335910 493110,0
110000323392.0,JOSEPH H LOWENSTEIN CO,NY,2.0,,325613 325131 32513 325132 325998 325130,0
110005218433.0,RICHMOND BARREL AND BOX CO.,VA,,,332439,0
110070505804.0,"GARROTT BROTHERS CONTINUOUS MIX, INC.- HARTSVILLE",TN,4.0,,327320,0
110070457317.0,MONARCH BAY CLEANERS,CA,,,335224,0
110000840378.0,E C SHAW CO,OH,5.0,,339943,0
110005873493.0,SPEEDWAY 7568,IL,5.0,,339999 44711,0
110009448847.0,SPECTRUM ALUMINUM FINISHING (FORMER),WI,5.0,,332813,0
110002449538.0,S AND S ENGINE REMANUFACTURING,WA,10.0,,333618,0
110010377715.0,ROWE CONSTRUCTION COMPANY,IL,5.0,,324121,0
110070797814.0,ROBERT VELLA,CA,,,332999,0
110070677753.0,MANUEL LOPEZ,CA,,,324191,0
110015822449.0,PRECO LLC,KS,,,333998,0
110000308630.0,RODNEY HUNT COMPANY,MA,1.0,,331511 332111 332312 332999 332710 332812,0
110001912789.0,BRANSCOME OAK HALL CONCRETE,VA,3.0,,327320,0
110002234190.0,NUTRICIA USA,SC,4.0,,325412,0
110002097926.0,EAGLE INTERNATIONAL CORP,VA,3.0,,325613,0
110005174462.0,TYLER PRINTING,TX,6.0,,323119,0
110000606434.0,SUPERIOR ESSEX GROUP INC WIRE & CABLE DIV,KS,7.0,,335931 331421 331422,0
110071260969.0,RAMSEYS MOBILE FLEET SERVICES LLC,CA,,,333613,0
110007854483.0,SOUTH-CO MACHINERY COMPANY INC,TN,4.0,,333292,0
110009390453.0,VACANT LAND - 700 W BEARDSLEY,IN,5.0,,339992,0
110044306373.0,KOYO BEARINGS USA LLC,SC,4.0,,332991 332811,0
110002097837.0,BAKER PERFORMANCE CHEMICALS INC,VA,3.0,,325998 32511,0
110013900458.0,LOCKHEED MARTIN SPACE SYSTEMS COMPANY,CA,9.0,,336414 562212,0
110012702414.0,CEMEX WEST PLANT,AZ,9.0,,327320 212321,0
110072101307.0,WP2 CARRIER REMEDIATION PILOT TEST,TN,4.0,,333415,0
110007858167.0,U S NUCLEAR INC,TN,4.0,,325188 332993,0
110018131412.0,CARDINAL,IL,5.0,,339999,0
110000459450.0,TINBY LLC,TX,6.0,,326299,0
110009589221.0,TELEFLEX CT DEVICES INC,MA,1.0,,314999,0
110071949151.0,NORTHERN WHITE SANDS,IL,5.0,,339999,0
110001146457.0,ECC VENDING CORP,FL,4.0,,333311,0
110016711218.0,CACHE VALLEY PLATING LLC,UT,8.0,,332813,0
110070836862.0,TERRELL MATERIALS,IL,5.0,,339999,0
110070448234.0,FLUID MASTER,CA,,,326191,0
110057576555.0,FABTRONICS INC,CA,9.0,,332439 332322 333414,0
110070261178.0,WESTECH AEROSOL,WA,10.0,,325998,0
110070848286.0,BRUKER NANO INC,CA,,,333314,0
110032746223.0,"HUHTAMAKI, INC.",OH,5.0,,326199,0
110038785972.0,MASONITE CORP,TN,4.0,,337122,0
110037268989.0,OZARK STEEL COMPANY,AR,6.0,,332312,0
110037231830.0,AUTO & SCRAP RECYCLER,WI,5.0,,331314,0
110022515991.0,THOMAS PLATING CO INC,CO,8.0,,332813,0
110072009199.0,THOMPSON SPEED AND MARINE,CA,,,336612,0
110012265208.0,TELEDYNE LECROY TEST SERVICES,MA,1.0,,339999,0
110001990490.0,HORMIGONERA INC PL7,PR,2.0,,327320,0
110037411850.0,DISTINCTIVE MACHINE CORPORATION,MI,5.0,,333514,0
110001625778.0,"NOVACOR CHEMICALS, INC.",OH,5.0,,325211 238320,0
110070125936.0,WEATHERFORD ARTIFICIAL LIFT SYSTEMS KATY,TX,6.0,,333132,0
110072062474.0,MARUCHAN TEXAS FACILITY,TX,,,311824,0
110038089190.0,"SILVAS OIL COMPANY, INC.",CA,9.0,,335312,0
110070908830.0,ALLEN MACHINE INC.,CA,,,333517 332312,0
110001351689.0,RIETH RILEY CONSTRUCTION CO,IN,5.0,,324121,0
110008421298.0,V LUKE LLC - CONVERTING FACILITY,MD,3.0,,332311,0
110004135784.0,DANE PAPERBOARD CARTONS INC,NJ,2.0,,322212,0
110007348780.0,MARTIN MARIETTA,AR,6.0,,212313 324121,0
110071843434.0,FIVE STAR LUMBER CO LLC,CA,,,32192 321920,0
110070594232.0,MARS COMPANY,FL,,,333514,0
110007238836.0,HOG SLAT INC. - LAMAR PLANT,CO,8.0,,327320,0
110001843649.0,ABLE WELDING INC,MI,5.0,,336390,0
110064542543.0,READING MATL LEHIGH MATL DIV HANOVER TWP,PA,3.0,,324121,0
110001088858.0,GARROD HYDRAULICS INC,PA,3.0,,314129,0
110070436430.0,CITY OF SACRAMENTO - OLD SAC SERVICE COURTS,CA,9.0,,54133 56291 541330 221320 237310 92119 56299 237120 921190 332215,0
110001351643.0,F.E. HARDING ASPHALT COMPANY,IN,5.0,,324121,0
110071677442.0,BOB BAKER TRUCKING,CA,,,336510,0
110064018977.0,TFX PLATING COMPANY LLC,IN,5.0,,332813,0
110017214502.0,MEDTRONIC VASCULAR SKYLANE,CA,9.0,,339112,0
110071140052.0,STANDARD HOMEOPATHIC COMPANY,PA,,,325411,0
110001454319.0,"WINTERS MEAT PROCESSING COMPANY, INC.",MO,7.0,,311611,0
110003166653.0,SYSTEMAIR USA,KS,7.0,,333412,0
110001627384.0,BARRETT PAVING - PLEASANT RUN ASPHALT,OH,5.0,,324121,0
110012255451.0,MITERRA HOUSTON,TX,6.0,,323111,0
110056333427.0,THERMO FISHER SCIENTIFIC,OH,5.0,,333415,0
110070799888.0,FORMER KAISER STEEL MILL FACILITY,CA,,,331513,0
110003399377.0,ATM OIL COMPANY,AR,6.0,,324199 211120 423930,0
110058374281.0,BAY FIBERGLASS & PRE-CAST,CA,9.0,,322219,0
110002092994.0,GENERAL SWITCH CO INC,NY,2.0,,335313,0
110058347365.0,SIMPSON STRONG TIE,CA,9.0,,332214,0
110072163334.0,NEW GLDC LLC,MI,5.0,,331523,0
110070245132.0,TOTAL RECYCLING AND WASTE SOLUTIONS LLC,FL,,,331314,0
110042567497.0,MARSHALL READY MIX - HIGHWAY 20,MO,7.0,,327320,0
110005079823.0,NL CHEMICALS,TX,6.0,,325188,0
110001925524.0,WESTWOOD ALUMINUM CASTING INC,WI,5.0,,33152 331524 42393 331521,0
110000745338.0,MANNINGTON COMMERCIAL,GA,4.0,,314110 31411,0
110072017371.0,MAGNA ASSEMBLY PIEDMONT,SC,,,336390,0
110024364203.0,TECHPRINT INC,MA,1.0,,323113,0
110071140321.0,JAFRA COSMETICS INTERNATIONAL,TX,,,325620,0
110003840247.0,ASSOCIATED GRAPHIC ARTS INC -,MN,5.0,,323113,0
110009491905.0,COCA-COLA BOTTLING CO OF NASHVILLE,TN,4.0,,312111,0
110001514200.0,GARY SMITH CONSTRUCTION CO INC,NE,7.0,,324121,0
110003436087.0,TECHNOLOGY CONTAINER CORP,MA,1.0,,322232,0
110066338813.0,ORCO BLOCK CO INC,CA,9.0,,327331,0
110004491693.0,SPECTRUM MICROWAVE INC,NY,2.0,,334419,0
110009956645.0,TASMAN INDUSTRIES INC,KY,4.0,,424590 316998,0
110071051041.0,TWENTY/TWENTY THERAPEUTICS,CA,,,339113,0
110006171711.0,FARMERS SUPPLY ASSOCIATION-WALDENBURG,AR,6.0,,325314 424710,0
110002469560.0,"LEA IND, PLANT #02",VA,3.0,,337122,0
110008443087.0,FORD MOTOR COMPANY,MI,5.0,,481219 336111,0
110071738518.0,BF SUMA PHARMACEUTICALS INC,CA,,,325411,0
110000895087.0,FEDERAL PRODUCTS CORP,RI,1.0,,334513 334515 334519,0
110067654620.0,SWISHER INTERNATIONAL,AR,6.0,,325611,0
110072058010.0,RANCHO BERNARDO COMMUNITY PRESBYTERIAN CHURCH,CA,,,333921,0
110071129581.0,MODERN SAILING SCHOOL & CLUB,CA,,,336390,0
110038613541.0,"ALATECH, LLC",AL,4.0,,339113,0
110071677273.0,PROOF ENERGY,CA,,,334413,0
110040432118.0,BRISTOL BAY BOROUGH - NAKNEK PUBLIC FISH WASTE GRINDER,AK,10.0,,311712,0
110054839939.0,DUGGAN MANUFACTURING,MI,5.0,,336111 332116,0
110071956472.0,CHARTER NEXT GENERATION - DELAWARE,OH,5.0,,326112,0
110011370685.0,"GIERING METAL FINISHING, INC.",CT,1.0,,332813 332999,0
110069395951.0,CONTI ENT C/O ATLANTIC DESIGN,MD,3.0,,333999 81131,0
110015563200.0,ALLIED STEEL FABRICATORS INC,WA,10.0,,332313 238190 332312,0
110002334929.0,NUBRITE CHEMICAL KYANIZE PAINTS DIV,MA,1.0,,32551 325510,0
110001389541.0,ROCKLAND REACT-RITE,GA,4.0,,325110 999999,0
110071111022.0,CALTRANS,CA,,,237310 237110 321920 236220,0
110001227486.0,MODAGRAFICS CORP,IL,5.0,,323111,0
110005002585.0,CANNON'S RACKS & AXLES,TN,,,336399,0
110071381233.0,SEW-EURODRIVE ASSEMBLY BUILDING,SC,4.0,,333612,0
110002210642.0,DIVERSIFIED TECHNOLOGY INC,MS,4.0,,334111,0
110071467209.0,L3 TECHNOLOGIES INC,MA,,,334511,0
110066410271.0,ALTERGY SYSTEMS,CA,9.0,,335999,0
110008060604.0,HTC INDUSTRIES,TX,6.0,,311613,0
110002138981.0,WESTERN SPECIALTY COATINGS CO,CA,9.0,,32551 325510,0
110071226909.0,RAMOS OIL COMPANY,CA,,,336212,0
110004086266.0,REXNORD INDUSTRIES LLC,NE,7.0,,333613,0
110004799889.0,NMHG OREGON INCORPORATED,OR,10.0,,333514,0
110004875261.0,ROB WIN PRINTING,PA,3.0,,323122 32311 323119 33991,0
110000316097.0,"VDO CONTROL SYSTEMS, INC.",CT,1.0,,335312 334513 335314,0
110071131948.0,ROSLINCT,MA,,,325414,0
110000782591.0,AVERY DENNISON,CA,9.0,,322222 322223,0
110037143169.0,GEORGIA MASONRY SUPPLY CORNELIA,GA,4.0,,327331,0
110018876260.0,NOVA DEL PHARMA INC,NJ,2.0,,325412,0
110021131639.0,GRIMMEL INDUSTRIES,ME,1.0,,562219 332312,0
110002565750.0,LOUIES BLACK OXIDE,AZ,9.0,,332813,0
110007948748.0,JERSEY MOLD & TOOL INC,NJ,2.0,,999999 333514,0
110072064890.0,DUBLIN UNIFIED SCHOOL DISTRICT,CA,,,327999,0
110071517565.0,PARAGRAF,CA,,,334413,0
110004990207.0,"OLAN MILLS, INC. AMNICOLA HWY PLANT",TN,4.0,,812921 323111,0
110039633117.0,VELOCITY POWERBOATS INC,FL,4.0,,336612,0
110070851796.0,AFTON CHEMICAL,CA,,,325510,0
110066964100.0,"SIGN RESOURCE, A ROYSTON GROUP COMPANY",TN,4.0,,339950,0
110007049531.0,MCLEAN COUNTY SERVICE COMPANY,IL,5.0,,325314,0
110064106006.0,CONSTRUCTION SPECIALTIES INC,PA,3.0,,332323,0
110009954825.0,HINKLE CONTRACTING CO LLC - POMP ASPHALT PLANT,KY,4.0,,324121,0
110007165138.0,L AND M TRAILERS/L AND M TRAILERS ALE,OK,6.0,,336212,0
110070323830.0,KELLER CUSTOM SIGNS,TX,6.0,,339950,0
110004098609.0,ALLEGRA MARKETING PRINT MAIL,NH,1.0,,323111,0
110071241024.0,PRESTO-X,IL,5.0,,339999,0
110029448685.0,HI-TRONICS DESIGNS INC (DBA ST JUDE MEDICAL NEUROMODUALT),NJ,2.0,,339113,0
110000595053.0,"GOODRICH CORPORATION-CARGO SYSTEMS, GOODRICH INTERIORS",ND,8.0,,336413,0
110005056553.0,WILSON SYSTEMS INC,TX,6.0,,325998,0
110002635417.0,VELCON FILTERS INC,CA,9.0,,336413,0
110040607910.0,MAGNOLIA LUMBER CO,MS,4.0,,321113,0
110010874483.0,AWP-MILL 1,WV,3.0,,321113,0
110000763843.0,TMP TECHNOLOGIES INC ADVANCED FOAM PRODUCTION DIV,NY,2.0,,333514,0
110002821117.0,E E J ENGINEERING,CA,9.0,,333319,0
110027957753.0,BOSTON SCIENTIFIC CORPORATION,FL,4.0,,339112,0
110006757054.0,CUMBERLAND FOREST PRODUCTS INC,KY,4.0,,321211 321113,0
110070411890.0,PIRTEK SFO,CA,,,332912,0
,WHEEL PROS LLC,CA,9.0,,336211,1
110070870320.0,VANDENBERG AFB 30TH SPACE WING,CA,9.0,,336992,0
110010388062.0,"RENEHAN, A.H. & SON",MD,3.0,,311421,0
110002090399.0,SCREEN PLACE,NJ,2.0,,323110,0
110069994589.0,EG INDUSTRIES,FL,4.0,,326199,0
110071715259.0,AIRFAST TECHNOLOGIES INC,CA,,,325211,0
110004938079.0,KINGS POINT KNITTING MILLS INC,SC,4.0,,313241,0
110070589869.0,ETHOS ENERGY FIELD SERVICES,CA,,,33271 56299 238290 332999,0
110002557741.0,EXIDE TECHNOLOGIES,FL,4.0,,331420,0
110038779630.0,BEKAERT DYERSBURG STEEL CORD COMPANY,TN,4.0,,314992,0
110002374813.0,WASTE MANAGEMENT OF WOBURN,MA,1.0,,332312 48411,0
110060138676.0,ASTRA FOODS INC.,PA,3.0,,311999,0
110003314529.0,NATIONAL OILWELL VARCO LP,LA,6.0,,332710,0
110008310443.0,"LEBANON CHEMICAL - SMYRNA-KENTON ROAD, SMYRNA",DE,3.0,,325311,0
110071140270.0,MAR-TECH CO.,TN,4.0,,333517,0
110002123005.0,LIFECORE BIOMEDICAL INC,MN,5.0,,339113 325411,0
110070206247.0,TELIC COMPANY,CA,9.0,,327215,0
110000716707.0,KERLEY AG KERLEY AG - SULFUR RECOVERY PL,NM,6.0,,325311 236220,0
110002132344.0,PINELAND,TX,6.0,,332813,0
110002792103.0,DEUTSCH AMERICAN PNEUMATIC TOO,CA,9.0,,333513,0
110001729309.0,AMERICAN FROZEN FOODS INC,CT,1.0,,331315,0
110002369222.0,ROCKY MOUNTAIN PRESTAIN  LLC,CO,8.0,,321114,0
110007847651.0,MAC CHEMICAL CO.,TN,4.0,,325191,0
110038621710.0,QUIKRETE DENVER,CO,8.0,,327320,0
110002868718.0,HOAG HEALTH CENTER-HUNTINGTON BEACH,CA,9.0,,622110 333415,0
110054888154.0,BAXALTA US INC.,GA,4.0,,325414,0
110002095303.0,ST MARY'S PRESSED METALS,PA,3.0,,331221,0
110015583117.0,EATON CORP,AZ,9.0,,335313,0
110071461974.0,VINTAGE ELEVATOR SERVICES,CA,,,333921,0
110071531774.0,LINAK U.S. INC.,KY,,,332721,0
110002332164.0,HARRIS SEMICONDUCTOR,NJ,2.0,,334413,0
110070291159.0,PHOENIX SALEM PLANT - WAREHOUSE RENOVATIONS,VA,3.0,,335314,0
110069512824.0,CURTIN MARITIME CORP.,CA,9.0,,483113 48833 336611,0
110070288800.0,"ADVANCEPIERRE FOODS, INC. WILLOW PLANT",OK,6.0,,311612,0
110008059313.0,CHILLICOTHE METAL CO INC,IL,5.0,,335931 332322,0
110007138025.0,COLONIAL SAND STONE,NJ,2.0,,327320,0
110007139140.0,LAKEWOOD SUPER BLOCK_CO INC,NJ,2.0,,327331,0
110070862995.0,FALMOUTH SCIENTIFIC INC,MA,,,334511,0
110070590695.0,RAM BOARD,CA,9.0,,322299,0
110037522525.0,BRUNO PELECH,IL,5.0,,339999,0
110071307325.0,ARNOLD MOTOR SUPPLY,NE,,,325510,0
110070428398.0,HANTEL TECHNOLOGIES,CA,,,339112,0
110042102845.0,"RINCHEM COMPANY, LLC. (CSC 24)",NJ,2.0,,49311 334413,0
110072058021.0,ASAP SEMICONDUCTOR LLC,CA,,,334413,0
110020118629.0,WESTERN REMAC INC,IL,5.0,,339950,0
110038068505.0,"SUNNYLAND BULGUR WHEAT, INC.",CA,9.0,,311211,0
110002463566.0,NORTH DAKOTA CONCRETE PRODUCTS CO,ND,8.0,,327332,0
110055499651.0,"GRAND RAPIDS FOAM - SOUTH TEXAS, INC.",TX,6.0,,326150,0
110008512644.0,UNIVERSAL BIOENERGY OF NORTH AMERICA INC,MS,4.0,,325199,0
110021021286.0,WHITE CEMENT SPECIALTIES,FL,4.0,,327332 327331 327390,0
110007192457.0,"CENTRAL ASPHALT, INC.",TN,4.0,,324121,0
110001138938.0,APACHE PRODUCTS:STARR-CLOSED,SC,4.0,,326140 326121,0
110002126949.0,KEIL ENGINEERING PRODUCTS INC,MO,7.0,,56291 334412,0
110001210724.0,BERKS CAN CO INC/BERKS CAN PLANT,PA,3.0,,332431,0
110071394866.0,FOUND ENERGY CO,MA,,,325120,0
110067422578.0,3D GLASS SOLUTIONS,NM,,,334516 334413,0
110004906086.0,ELECTRIC MAINTENANCE & ENGINEERING WKS I,RI,1.0,,335999,0
110011540751.0,WALLACE & TIERNAN INC,NJ,2.0,,334513 811420 333298 332813,0
110063895806.0,"MPLX TERMINAL AND STORAGE LLC, NEAL",WV,3.0,,325110 324110,0
110001444072.0,INTERNATIONAL PAPER - FRIDLEY,MN,5.0,,322211,0
110005657002.0,ANGLERS CHOICE RIGS INC,FL,4.0,,81411 333514 333511,0
110054313989.0,BETTEROADS ASPHALT PLT HUMACAO,PR,2.0,,324121,0
110009129479.0,D.C. MATERIALS INC,DC,3.0,,327320,0
110005767811.0,RAPIDS REPRODUCTIONS INC,IA,7.0,,323113,0
110070455909.0,GILL & SON FARMS,CA,,,111335 311999,0
110055960312.0,BILL NUXOLL CO,IL,5.0,,339999,0
110017874816.0,SERVICE PRINTING CO,SC,4.0,,323111 323120,0
110017764551.0,MAYFIELD LUMBER COMPANY,TN,4.0,,321113,0
110010302939.0,"CONTECH US, LLC",IN,5.0,,331523 331521 33633,0
110002368492.0,NEW YORK SHIPYARD CORP.,NY,2.0,,999999 442299 336611,0
110072038519.0,DOUGLAS EMMETT BUILDERS,CA,,,336350,0
110057772245.0,"BREMNER FOOD GROUP, INC.",NY,2.0,,311821,0
110000329298.0,KELMAN BOTTLES LLC/GLENSHAW,PA,3.0,,327213 327215,0
110000418227.0,PFISTER & VOGEL LEATHER,WI,5.0,,316110,0
110070225339.0,KNICK MACHINING,MT,,,332710,0
110072020570.0,"GSWC OFFICE FEE OWNER, LLC",CA,,,335910,0
110055868985.0,EAST BAY MACHINE & SHEET METAL,CA,9.0,,336360 333415 337215,0
110070551508.0,HWC WIRE & CABLE CO/DOWNINGTOWN BORO,PA,3.0,,332618,0
110070592189.0,JATCO,CA,,,339113,0
110003405468.0,ITW PASLODE WHITE RIVER PLANT,AR,6.0,,332618,0
110002471405.0,RADAC CORPORATION,KY,4.0,,336211,0
110070418585.0,PASO ROBLES TANK INC,CA,,,333414,0
110005987931.0,GODDARD READY MIX CONCRETE / 3101 NE 10TH,OK,6.0,,327320,0
110004967947.0,FLOOR MASTERS,TN,4.0,,325612,0
110069729734.0,ITW MARK-TEX,NJ,2.0,,339941,0
110005019354.0,S & R PRECISION CO INC,TX,6.0,,333319,0
110071455357.0,MARPLES GEARS INC,CA,,,333612,0
110066986462.0,ECOFLO INC NEWBERRY FEED,SC,,,325320,0
110000617226.0,GENERAL MOTORS LLC LORDSTOWN COMPLEX,OH,5.0,,336111 33637 336370,0
110070557915.0,"VALERO RENEWABLE FUELS COMPANY, LLC DBA VALERO RIGA PLANT",MI,5.0,,325193,0
110008814239.0,WINNEBAGO MANUFACTURING CO,MN,5.0,,332999,0
